model_id,model_kind,metric,Domain (i),calib_subset,target_id,Specialist id,F_i,Specialist score,Merged/model score,n_layers,n_prompts,layer_mean_distance,layer_median_distance,layer_std_distance,layer_min_distance,layer_max_distance,min_layer,max_layer
base,reference,projected_js,B_if,instruction,instr_only,instr_only,0.3807763401109057,0.8170055452865065,0.43622920517560076,36,128,0.07475585682146225,0.07302808805252425,0.019510073401984705,0.05268075314234011,0.18100796919316053,0,35
base,reference,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.23232323232323232,0.5858585858585859,0.35353535353535354,36,128,0.06267743775566083,0.06137034957646392,0.014524429896051568,0.047285388718592,0.14242524572182447,0,35
base,reference,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.3602476623704827,0.8208112206216831,0.4605635582512004,36,128,0.07099958327550364,0.07015835412312299,0.005164168131134027,0.05901847456698306,0.08018378808628768,0,3
base,reference,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.42536344755970923,0.24281690402017506,0.6681803515798843,36,128,0.13052359057150575,0.11943672699271701,0.042590927363633,0.07558419718407094,0.28111751191318035,0,35
breadcrumbs_best,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.038817005545286554,0.8170055452865065,0.7781885397412199,36,128,0.005530578782781959,0.004893954144790769,0.0066333709711095135,0.0024415075313299894,0.044176358729600906,0,35
breadcrumbs_best,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.06060606060606055,0.5858585858585859,0.5252525252525253,36,128,0.003366737306350842,0.002325208974070847,0.005584845370702605,0.0014221608871594071,0.036236267536878586,0,35
breadcrumbs_best,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,-0.019320192064695485,0.8208112206216831,0.8401314126863786,36,128,0.009703260438982397,0.009575745090842247,0.002970447940815217,0.0034411640372127295,0.02187086082994938,0,35
breadcrumbs_best,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22592363892597536,0.24281690402017506,0.4687405429461504,36,128,0.060319799567676254,0.046386923640966415,0.05247959987686931,0.01685516908764839,0.24169199168682098,0,1
breadcrumbs_best,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.038817005545286554,0.8170055452865065,0.7781885397412199,36,128,0.05717058726157928,0.05771557576372288,0.010368556489434405,0.035284955374663696,0.10358085652114823,0,35
breadcrumbs_best,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.06060606060606055,0.5858585858585859,0.5252525252525253,36,128,0.05032145581976187,0.051253421377623454,0.00796590698310192,0.03363274763978552,0.08548079442698509,0,35
breadcrumbs_best,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,-0.019320192064695485,0.8208112206216831,0.8401314126863786,36,128,0.062185360168870024,0.06268221951904707,0.004313166140668387,0.046088105416856706,0.06970629532588646,0,20
breadcrumbs_best,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.22592363892597536,0.24281690402017506,0.4687405429461504,36,128,0.10491602510915578,0.09453803853830323,0.041698266874497666,0.06933984655188397,0.2616758388467133,11,1
dare_best,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.31608133086876156,0.8170055452865065,0.5009242144177449,36,128,0.006974496264269369,0.006710328394547105,0.0044066682896252134,0.0020013898611068726,0.02766330912709236,0,35
dare_best,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.045454545454545414,0.5858585858585859,0.5404040404040404,36,128,0.003816903830738738,0.003171802731230855,0.0029205838792141113,0.0011488021118566394,0.018480459228157997,0,35
dare_best,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.06401314126863789,0.8208112206216831,0.7567980793530452,36,128,0.011012428155582812,0.01037344615906477,0.0054029091986611275,0.004146132152527571,0.03720154985785484,0,35
dare_best,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.21258353730900456,0.24281690402017506,0.4554004413291796,36,128,0.0513736347719613,0.0385099146515131,0.04660175280967344,0.013399100862443447,0.21311652660369873,0,1
dare_best,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.31608133086876156,0.8170055452865065,0.5009242144177449,36,128,0.06107663023188555,0.06131152393936645,0.006683061597291098,0.03754290027427487,0.08419199072523043,0,35
dare_best,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.045454545454545414,0.5858585858585859,0.5404040404040404,36,128,0.05250151228513763,0.053203105213469826,0.0051326797555441665,0.03397196263540536,0.06702372967265546,0,35
dare_best,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.06401314126863789,0.8208112206216831,0.7567980793530452,36,128,0.06462108563007657,0.06410033567226492,0.0049642811013801075,0.04922521786647849,0.08335090329637751,0,35
dare_best,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.21258353730900456,0.24281690402017506,0.4554004413291796,36,128,0.10012478109193682,0.08706983813317493,0.039073981603275104,0.06537720852065831,0.24369771842611954,0,1
della_best,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3179297597042514,0.8170055452865065,0.49907578558225507,36,128,0.006751112969747434,0.006497017107903957,0.00415806198330923,0.0020467012654989958,0.026436099782586098,0,35
della_best,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.025252525252525304,0.5858585858585859,0.5606060606060606,36,128,0.0037652688624802977,0.0031686873408034444,0.0028691708228793756,0.0011610448127612472,0.018533727154135704,0,35
della_best,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.03143795804902705,0.8208112206216831,0.789373262572656,36,128,0.011020469155886935,0.010365630500018597,0.00538700226106813,0.0041330307722091675,0.0372721329331398,0,35
della_best,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.20693016614745582,0.24281690402017506,0.4497470701676309,36,128,0.05072555967813565,0.03769131004810333,0.04660852618053978,0.013451921753585339,0.21389253437519073,0,1
della_best,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3179297597042514,0.8170055452865065,0.49907578558225507,36,128,0.06095672629534318,0.061300520290387794,0.006947178922847592,0.03528980544069782,0.08475783531321213,0,35
della_best,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.025252525252525304,0.5858585858585859,0.5606060606060606,36,128,0.052102985751844244,0.053238460764987394,0.0052178487289526905,0.03243528353050351,0.06674264825414866,0,35
della_best,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.03143795804902705,0.8208112206216831,0.789373262572656,36,128,0.06443988084760753,0.06466300040483475,0.0051431576768951005,0.048276564688421786,0.0847716981661506,0,35
della_best,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.20693016614745582,0.24281690402017506,0.4497470701676309,36,128,0.09987599076986145,0.08590383440605365,0.03953688095325852,0.0662553775619017,0.24872204835992306,0,1
instr_only,reference,mmd_rbf,B_if,instruction,instr_only,instr_only,0.0,0.8170055452865065,0.8170055452865065,36,128,0.0,0.0,0.0,0.0,0.0,0,0
instr_only,reference,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.0,0.5858585858585859,0.5858585858585859,36,128,0.0,0.0,0.0,0.0,0.0,0,0
instr_only,reference,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.0,0.8208112206216831,0.8208112206216831,36,128,0.01593106784599109,0.014448951929807663,0.01254895473918323,0.006630751769989729,0.08794448524713516,0,35
instr_only,reference,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.5719065235128319,0.24281690402017506,0.814723427533007,36,128,0.06299610109999776,0.05108754150569439,0.05014808409853504,0.01777813397347927,0.2429378479719162,0,1
instr_only,reference,projected_js,B_if,instruction,instr_only,instr_only,0.0,0.8170055452865065,0.8170055452865065,36,128,0.0,0.0,0.0,0.0,0.0,0,0
instr_only,reference,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.0,0.5858585858585859,0.5858585858585859,36,128,0.0,0.0,0.0,0.0,0.0,0,0
instr_only,reference,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.0,0.8208112206216831,0.8208112206216831,36,128,0.06914956361692425,0.06788224347110372,0.010521154505389775,0.05579599164775573,0.1277130434755236,0,35
instr_only,reference,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.5719065235128319,0.24281690402017506,0.814723427533007,36,128,0.10727580481802255,0.09818484337301925,0.03938717364557441,0.07027588204073254,0.2563667781359982,0,1
lot_paper_domain_matched,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.2365988909426987,0.8170055452865065,0.5804066543438078,36,128,0.0025911635699837157,0.002259704051539302,0.0008215725552923632,0.0013211697805672884,0.004619823303073645,0,1
lot_paper_domain_matched,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.17676767676767674,0.5858585858585859,0.4090909090909091,36,128,0.007699579019875576,0.006844422779977322,0.006543074927586832,0.0015047341585159302,0.04548764228820801,0,35
lot_paper_domain_matched,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.046234521101844894,0.8208112206216831,0.7745766995198382,36,128,0.004370150065773891,0.0039918533293530345,0.0019748564851604926,0.002452310873195529,0.013879770413041115,0,35
lot_paper_domain_matched,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.16040999109924345,0.24281690402017506,0.4032268951194185,36,128,0.03411658187138124,0.032964469864964485,0.01731809885991079,0.004291761200875044,0.07923612743616104,0,2
lot_paper_domain_matched,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.2365988909426987,0.8170055452865065,0.5804066543438078,36,128,0.051264744095937606,0.0532594065007288,0.0064443145995770135,0.02644749984028749,0.059849327721167356,0,19
lot_paper_domain_matched,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.17676767676767674,0.5858585858585859,0.4090909090909091,36,128,0.059898035076104056,0.06001210250542499,0.007895228365337074,0.03953851779806428,0.09330776717979461,0,35
lot_paper_domain_matched,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.046234521101844894,0.8208112206216831,0.7745766995198382,36,128,0.05396391420840195,0.054661521542584524,0.004607413312956867,0.039276058465475217,0.06330181082012132,0,35
lot_paper_domain_matched,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.16040999109924345,0.24281690402017506,0.4032268951194185,36,128,0.08449191752798571,0.0862597999512218,0.01430226170344551,0.0382749080308713,0.11277578846784309,0,2
lot_paper_domain_matched__v1,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.4103512014787431,0.8170055452865065,0.4066543438077634,36,128,0.0029521683851877847,0.0024219617480412126,0.001251847794177314,0.00203913077712059,0.006698231678456068,15,1
lot_paper_domain_matched__v1,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.19191919191919193,0.5858585858585859,0.3939393939393939,36,128,0.008002554842581352,0.006914109690114856,0.0064628424101867135,0.0016896724700927734,0.045282211154699326,0,35
lot_paper_domain_matched__v1,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.27626990144048524,0.8208112206216831,0.5445413191811979,36,128,0.0034885379653941426,0.003225043066777289,0.0016212906407637958,0.0023880526423454285,0.01247378345578909,27,35
lot_paper_domain_matched__v1,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.1595123127132473,0.24281690402017506,0.40232921673342237,36,128,0.04040500067640096,0.031490969471633434,0.03867595735072828,0.004817176144570112,0.17484870553016663,0,1
lot_paper_domain_matched__v1,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.4103512014787431,0.8170055452865065,0.4066543438077634,36,128,0.053817396379195595,0.054168675938853994,0.003632312989587046,0.03782139014219865,0.05978426482761279,0,30
lot_paper_domain_matched__v1,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.19191919191919193,0.5858585858585859,0.3939393939393939,36,128,0.059260260454417825,0.059484208628418855,0.007178793487374091,0.03811626569950022,0.09039157791994512,0,35
lot_paper_domain_matched__v1,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.27626990144048524,0.8208112206216831,0.5445413191811979,36,128,0.05347886844578574,0.0540287172771059,0.004065770855482555,0.039923662538058124,0.06105270329862833,0,35
lot_paper_domain_matched__v1,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.1595123127132473,0.24281690402017506,0.40232921673342237,36,128,0.08947521318785018,0.08175369430682622,0.03221159050840449,0.044072500022593886,0.2115273193048779,0,1
lot_paper_general,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.31238447319778195,0.8170055452865065,0.5046210720887245,36,128,0.014679302881833993,0.013961153570562601,0.005971514157947505,0.0022311389911919832,0.03440204635262489,0,35
lot_paper_general,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.398989898989899,0.5858585858585859,0.18686868686868688,36,128,0.009295017497303585,0.009321186225861311,0.003582019903061792,0.0011001259554177523,0.01919429935514927,0,34
lot_paper_general,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.3595021480919889,0.8208112206216831,0.4613090725296942,36,128,0.0166026297568654,0.0154321757145226,0.01120087318726412,0.003924870397895575,0.07768270373344421,0,35
lot_paper_general,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2318734238243584,0.24281690402017506,0.47469032784453347,36,128,0.07249158589790265,0.05856436863541603,0.04406510089864432,0.014020919799804688,0.215765580534935,0,1
lot_paper_general,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.31238447319778195,0.8170055452865065,0.5046210720887245,36,128,0.06942137618514405,0.07330184601596557,0.01013836410654524,0.035417966173554305,0.08746156323468313,0,35
lot_paper_general,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.398989898989899,0.5858585858585859,0.18686868686868688,36,128,0.0608940548178604,0.0636089028121205,0.008142262725677734,0.03207116563862655,0.07160306652076542,0,34
lot_paper_general,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.3595021480919889,0.8208112206216831,0.4613090725296942,36,128,0.06897006364063903,0.0700221057923045,0.010480937359876595,0.046028721873881295,0.11982189089758322,0,35
lot_paper_general,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2318734238243584,0.24281690402017506,0.47469032784453347,36,128,0.11760969588956666,0.10990634799236432,0.034846461095915805,0.06542340820305981,0.24324188521131873,0,1
lot_paper_general__v1,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.3955637707948244,0.8170055452865065,0.4214417744916821,36,128,0.009190350512249602,0.008623358327895403,0.004724100398909604,0.0020693750120699406,0.03345947340130806,0,35
lot_paper_general__v1,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.14646464646464646,0.5858585858585859,0.4393939393939394,36,128,0.004555098845028422,0.004486305406317115,0.001474383003808458,0.0010931015713140368,0.009820776991546154,0,35
lot_paper_general__v1,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.2614101592115239,0.8208112206216831,0.5594010614101592,36,128,0.009124036238063127,0.0076617407612502575,0.007883416095376471,0.00384065811522305,0.05494513735175133,0,35
lot_paper_general__v1,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.46076027295653454,0.24281690402017506,0.7035771769767096,36,128,0.06982830898939735,0.05717989057302475,0.047511591427889244,0.014260577969253063,0.22182849049568176,0,1
lot_paper_general__v1,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.3955637707948244,0.8170055452865065,0.4214417744916821,36,128,0.06450689408585378,0.06538320900290273,0.008328023077247058,0.039318659517448395,0.08881018677493557,0,35
lot_paper_general__v1,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.14646464646464646,0.5858585858585859,0.4393939393939394,36,128,0.053696218389328955,0.05511552873940673,0.005155707923575445,0.03477720468072221,0.061740444507449865,0,27
lot_paper_general__v1,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.2614101592115239,0.8208112206216831,0.5594010614101592,36,128,0.062234155731857754,0.061371698291623034,0.008038958155077547,0.046256481466116384,0.10400355199817568,0,35
lot_paper_general__v1,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.46076027295653454,0.24281690402017506,0.7035771769767096,36,128,0.11421394277163523,0.10922146198572591,0.03853273288285042,0.06615585193503648,0.24619539271225221,0,1
lot_paper_instruction,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.23475046210720885,0.8170055452865065,0.5822550831792976,36,128,0.006039615406835865,0.005829317262396216,0.0013758874452293893,0.00194102234672755,0.010880912654101849,0,35
lot_paper_instruction,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.2676767676767677,0.5858585858585859,0.3181818181818182,36,128,0.0038420157668749904,0.003919344278983772,0.0009397864969889403,0.0010352194076403975,0.00640754122287035,0,1
lot_paper_instruction,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.26478392721758903,0.8208112206216831,0.5560272934040941,36,128,0.012345106017568873,0.009956148453056812,0.012831069408339967,0.004090753383934498,0.08727134764194489,0,35
lot_paper_instruction,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.4107179016466399,0.24281690402017506,0.653534805666815,36,128,0.06738814835747083,0.05881457030773163,0.0420331586895799,0.01341259479522705,0.20610833168029785,0,1
lot_paper_instruction,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.23475046210720885,0.8170055452865065,0.5822550831792976,36,128,0.05965223358281138,0.06141779653262347,0.006377549869616197,0.032289358670823276,0.0669632563367486,0,11
lot_paper_instruction,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.2676767676767677,0.5858585858585859,0.3181818181818182,36,128,0.05444197836065238,0.055825028466642834,0.005558618322168603,0.031396070509799756,0.06294439703924581,0,13
lot_paper_instruction,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.26478392721758903,0.8208112206216831,0.5560272934040941,36,128,0.0653126666463019,0.06438776291906834,0.011324416407232973,0.04764012203668244,0.12845601286971942,0,35
lot_paper_instruction,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.4107179016466399,0.24281690402017506,0.653534805666815,36,128,0.11196366694316061,0.10720598604530096,0.03381110156578333,0.06419264065334573,0.23225602123420686,0,1
lot_paper_instruction__v1,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.4713493530499076,0.8170055452865065,0.3456561922365989,36,128,0.007220707904909634,0.006946697365492582,0.0032002508530878234,0.0021281063091009855,0.023503413423895836,0,35
lot_paper_instruction__v1,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.1717171717171717,0.5858585858585859,0.41414141414141414,36,128,0.004405137820867822,0.004437195369973779,0.0012117592156548475,0.0012164771324023604,0.006508200895041227,0,2
lot_paper_instruction__v1,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.3239322719231741,0.8208112206216831,0.496878948698509,36,128,0.011105285323638883,0.008794508874416351,0.011348654781034301,0.004048025701195002,0.07729355245828629,0,35
lot_paper_instruction__v1,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.3747232421005785,0.24281690402017506,0.6175401461207536,36,128,0.06396762198872036,0.05189447104930878,0.0465315017631347,0.013151943683624268,0.21484871208667755,0,1
lot_paper_instruction__v1,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.4713493530499076,0.8170055452865065,0.3456561922365989,36,128,0.062069702477553314,0.06381177286675666,0.006802733836963294,0.038763764314353466,0.07874974538572133,0,35
lot_paper_instruction__v1,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.1717171717171717,0.5858585858585859,0.41414141414141414,36,128,0.05503533458451986,0.05673342109366786,0.005070648096457605,0.03467030824685935,0.06336543773068115,0,29
lot_paper_instruction__v1,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.3239322719231741,0.8208112206216831,0.496878948698509,36,128,0.06463424180805709,0.06293010979425162,0.010698440093208101,0.049763694347348064,0.12517613649833947,0,35
lot_paper_instruction__v1,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.3747232421005785,0.24281690402017506,0.6175401461207536,36,128,0.10850537285942766,0.10083627034327947,0.03796409882683476,0.06622506750863977,0.2388082662364468,0,1
lot_paper_mix,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.23844731977818856,0.8170055452865065,0.5785582255083179,36,128,0.006205794356194221,0.005604445701465011,0.0022893082840666273,0.0020540745463222265,0.01810181513428688,0,35
lot_paper_mix,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.18686868686868685,0.5858585858585859,0.398989898989899,36,128,0.0037422416725247684,0.003550979308784008,0.001359008754580116,0.0011041135294362903,0.009865336120128632,0,35
lot_paper_mix,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.2572024260803639,0.8208112206216831,0.5636087945413192,36,128,0.009214228879298188,0.008488290943205357,0.007052044667336158,0.0038762360345572233,0.049719374626874924,0,35
lot_paper_mix,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.498529149977748,0.24281690402017506,0.7413460539979231,36,128,0.062710469821468,0.05252532474696636,0.041438406994541564,0.013398396782577038,0.1982676088809967,0,1
lot_paper_mix,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.23844731977818856,0.8170055452865065,0.5785582255083179,36,128,0.06026425307694202,0.06195849426148925,0.00610708994502452,0.03445065411506221,0.07125680614262819,0,35
lot_paper_mix,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.18686868686868685,0.5858585858585859,0.398989898989899,36,128,0.05392665967358173,0.05597362831758801,0.005393213549905449,0.03239060357736889,0.05976226838538423,0,17
lot_paper_mix,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.2572024260803639,0.8208112206216831,0.5636087945413192,36,128,0.062172249475325875,0.061915476515423506,0.006778529619090281,0.04612068764981814,0.09704776963917539,0,35
lot_paper_mix,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.498529149977748,0.24281690402017506,0.7413460539979231,36,128,0.10773889724360844,0.10279314441140741,0.03404180342878361,0.06255442563269753,0.22964200456044637,0,1
lot_paper_mix__v1,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.41589648798521256,0.8170055452865065,0.4011090573012939,36,128,0.007826429060919004,0.0074752517975866795,0.003306318672595547,0.002083155559375882,0.02409236691892147,0,35
lot_paper_mix__v1,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.18181818181818182,0.5858585858585859,0.40404040404040403,36,128,0.004167365602269355,0.00407283753156662,0.001463993764899905,0.0012463927268981934,0.010688782669603825,0,35
lot_paper_mix__v1,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.29251958554460455,0.8208112206216831,0.5282916350770785,36,128,0.008602013811469078,0.007349443854764104,0.007074686979192024,0.004215470049530268,0.04904291033744812,0,35
lot_paper_mix__v1,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.44840296321020623,0.24281690402017506,0.6912198672303813,36,128,0.06252705541232394,0.05050617270171642,0.046294345430287126,0.012708949856460094,0.21214799582958221,0,1
lot_paper_mix__v1,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.41589648798521256,0.8170055452865065,0.4011090573012939,36,128,0.06288340347317797,0.06399633089313284,0.006758221469553451,0.03948452410986647,0.08076485560741276,0,35
lot_paper_mix__v1,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.18181818181818182,0.5858585858585859,0.40404040404040403,36,128,0.053494059894647866,0.05474478559335694,0.004893673329715341,0.03334171333699487,0.061663024011068046,0,35
lot_paper_mix__v1,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.29251958554460455,0.8208112206216831,0.5282916350770785,36,128,0.06228095316328108,0.06180461434996687,0.007115649392083339,0.049261805455898866,0.10086333274375647,0,35
lot_paper_mix__v1,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.44840296321020623,0.24281690402017506,0.6912198672303813,36,128,0.10756766312988475,0.0989843029237818,0.03764790443678945,0.06308314637863077,0.2380892443470657,0,1
lot_paper_reasoning,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.29944547134935307,0.8170055452865065,0.5175600739371534,36,128,0.011076511110230867,0.010313544422388077,0.00628568589322502,0.0021805583965033293,0.04422295093536377,0,35
lot_paper_reasoning,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.2727272727272727,0.5858585858585859,0.31313131313131315,36,128,0.006201851799333882,0.005425137933343649,0.00372726053345998,0.0010944426758214831,0.025318054482340813,0,35
lot_paper_reasoning,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.23599949456659086,0.8208112206216831,0.5848117260550922,36,128,0.011708779053555595,0.011619468219578266,0.005681642549614236,0.0038676410913467407,0.04163743183016777,0,35
lot_paper_reasoning,candidate,mmd_rbf,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2874946224595757,0.24281690402017506,0.5303115264797508,36,128,0.07361981655574507,0.05842079967260361,0.04852381428903686,0.013741403818130493,0.22986546158790588,0,1
lot_paper_reasoning,candidate,projected_js,B_if,instruction,instr_only,instr_only,0.29944547134935307,0.8170055452865065,0.5175600739371534,36,128,0.06633213252563211,0.06898243597242981,0.010535722541077132,0.03633980851736851,0.10220228281104937,0,35
lot_paper_reasoning,candidate,projected_js,B_reasoning_long,reasoning,instr_only,instr_only,0.2727272727272727,0.5858585858585859,0.31313131313131315,36,128,0.05642944418691008,0.05888402252458036,0.007649969169256566,0.030780167900957167,0.07212426286423579,0,35
lot_paper_reasoning,candidate,projected_js,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.23599949456659086,0.8208112206216831,0.5848117260550922,36,128,0.06422253689621964,0.06456954023451544,0.005972368840820191,0.04715107989613898,0.08779321820475161,0,35
lot_paper_reasoning,candidate,projected_js,B_uncensored,uncensored_refusal_like,uncensored_only,uncensored_only,-0.2874946224595757,0.24281690402017506,0.5303115264797508,36,128,0.11814710194772084,0.10713866786682047,0.03857806491916331,0.06493557340581901,0.25481026561465114,0,1
lot_paper_reasoning__v1,candidate,mmd_rbf,B_if,instruction,instr_only,instr_only,0.4436229205175601,0.8170055452865065,0.3733826247689464,36,128,0.010020950563355453,0.009736708365380764,0.00573097314570982,0.002277478575706482,0.04129759594798088,0,35
lot_paper_reasoning__v1,candidate,mmd_rbf,B_reasoning_long,reasoning,instr_only,instr_only,0.13131313131313133,0.5858585858585859,0.45454545454545453,36,128,0.004147778656463035,0.0038617977406829596,0.0022233114888879865,0.0012038917047902942,0.016587167978286743,0,35
lot_paper_reasoning__v1,candidate,mmd_rbf,B_reasoning_math,reasoning,reasoning_only,reasoning_only,0.29054839524892595,0.8208112206216831,0.5302628253727572,36,128,0.007020491058938205,0.00637642340734601,0.005221918675748426,0.004014548845589161,0.03661070391535759,0,35
