parent_id,aim_model_id,aim_calibration,focus_domain,bundle_id,specialist_id,calibration_relation,activation_probe_subset,specialist_bundle_score,parent_bundle_score,aim_bundle_score,delta_bundle_score,parent_F_i,aim_F_i,delta_F_i,parent_aggregate,aim_aggregate,delta_aggregate,parent_if_score,aim_if_score,delta_if_score,parent_reasoning_math_score,aim_reasoning_math_score,delta_reasoning_math_score,parent_reasoning_long_score,aim_reasoning_long_score,delta_reasoning_long_score,parent_safety_score,aim_safety_score,delta_safety_score,parent_to_specialist_mmd,aim_to_specialist_mmd,delta_to_specialist_mmd,parent_to_specialist_js,aim_to_specialist_js,delta_to_specialist_js,parent_to_base_mmd,aim_to_base_mmd,delta_to_base_mmd,parent_to_base_js,aim_to_base_js,delta_to_base_js
dare_best,aim_on_dare__calib_general,general,instruction,B_if,instr_only,general_far,instruction,0.817005545287,0.500924214418,0.523105360444,0.0221811460259,0.316081330869,0.293900184843,-0.0221811460259,0.586030277404,0.602455445601,0.0164251681968,0.500924214418,0.523105360444,0.0221811460259,0.756798079353,0.772327520849,0.0155294414961,0.540404040404,0.570707070707,0.030303030303,0.545994775441,0.543681830404,-0.00231294503783,0.00697449626427,,,0.0610766302319,,,0.0155514796756,,,0.0711301771824,,
dare_best,aim_on_dare__calib_general,general,reasoning_long,B_reasoning_long,instr_only,general_far,reasoning,0.585858585859,0.540404040404,0.570707070707,0.030303030303,0.0454545454545,0.0151515151515,-0.030303030303,0.586030277404,0.602455445601,0.0164251681968,0.500924214418,0.523105360444,0.0221811460259,0.756798079353,0.772327520849,0.0155294414961,0.540404040404,0.570707070707,0.030303030303,0.545994775441,0.543681830404,-0.00231294503783,0.00381690383074,,,0.0525015122851,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare__calib_general,general,reasoning_math,B_reasoning_math,reasoning_only,general_far,reasoning,0.820811220622,0.756798079353,0.772327520849,0.0155294414961,0.0640131412686,0.0484836997726,-0.0155294414961,0.586030277404,0.602455445601,0.0164251681968,0.500924214418,0.523105360444,0.0221811460259,0.756798079353,0.772327520849,0.0155294414961,0.540404040404,0.570707070707,0.030303030303,0.545994775441,0.543681830404,-0.00231294503783,0.0110124281556,,,0.0646210856301,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare__calib_general,general,uncensored,B_uncensored,uncensored_only,general_far,uncensored_refusal_like,0.24281690402,0.455400441329,0.458983181279,0.00358273994956,-0.212583537309,-0.216166277259,-0.00358273994956,0.586030277404,0.602455445601,0.0164251681968,0.500924214418,0.523105360444,0.0221811460259,0.756798079353,0.772327520849,0.0155294414961,0.540404040404,0.570707070707,0.030303030303,0.545994775441,0.543681830404,-0.00231294503783,0.051373634772,,,0.100124781092,,,0.0481076321772,,,0.0959506703657,,
dare_best,aim_on_dare__calib_instruction,instruction,instruction,B_if,instr_only,matched,instruction,0.817005545287,0.500924214418,0.50831792976,0.00739371534196,0.316081330869,0.308687615527,-0.00739371534196,0.586030277404,0.580414916891,-0.00561536051284,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.770053070508,0.0132549911549,0.540404040404,0.5,-0.040404040404,0.545994775441,0.543288667297,-0.00270610814419,0.00697449626427,,,0.0610766302319,,,0.0155514796756,,,0.0711301771824,,
dare_best,aim_on_dare__calib_instruction,instruction,reasoning_long,B_reasoning_long,instr_only,off_domain,reasoning,0.585858585859,0.540404040404,0.5,-0.040404040404,0.0454545454545,0.0858585858586,0.040404040404,0.586030277404,0.580414916891,-0.00561536051284,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.770053070508,0.0132549911549,0.540404040404,0.5,-0.040404040404,0.545994775441,0.543288667297,-0.00270610814419,0.00381690383074,,,0.0525015122851,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare__calib_instruction,instruction,reasoning_math,B_reasoning_math,reasoning_only,off_domain,reasoning,0.820811220622,0.756798079353,0.770053070508,0.0132549911549,0.0640131412686,0.0507581501137,-0.0132549911549,0.586030277404,0.580414916891,-0.00561536051284,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.770053070508,0.0132549911549,0.540404040404,0.5,-0.040404040404,0.545994775441,0.543288667297,-0.00270610814419,0.0110124281556,,,0.0646210856301,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare__calib_instruction,instruction,uncensored,B_uncensored,uncensored_only,off_domain,uncensored_refusal_like,0.24281690402,0.455400441329,0.460681186026,0.00528074469663,-0.212583537309,-0.217864282006,-0.00528074469663,0.586030277404,0.580414916891,-0.00561536051284,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.770053070508,0.0132549911549,0.540404040404,0.5,-0.040404040404,0.545994775441,0.543288667297,-0.00270610814419,0.051373634772,,,0.100124781092,,,0.0481076321772,,,0.0959506703657,,
dare_best,aim_on_dare,mix,instruction,B_if,instr_only,mixed,instruction,0.817005545287,0.500924214418,0.50831792976,0.00739371534196,0.316081330869,0.308687615527,-0.00739371534196,0.586030277404,0.580609751961,-0.00542052544319,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.738994187516,-0.0178038918373,0.540404040404,0.535353535354,-0.00505050505051,0.545994775441,0.539773355214,-0.00622142022697,0.00697449626427,,,0.0610766302319,,,0.0155514796756,,,0.0711301771824,,
dare_best,aim_on_dare,mix,reasoning_long,B_reasoning_long,instr_only,mixed,reasoning,0.585858585859,0.540404040404,0.535353535354,-0.00505050505051,0.0454545454545,0.0505050505051,0.00505050505051,0.586030277404,0.580609751961,-0.00542052544319,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.738994187516,-0.0178038918373,0.540404040404,0.535353535354,-0.00505050505051,0.545994775441,0.539773355214,-0.00622142022697,0.00381690383074,,,0.0525015122851,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare,mix,reasoning_math,B_reasoning_math,reasoning_only,mixed,reasoning,0.820811220622,0.756798079353,0.738994187516,-0.0178038918373,0.0640131412686,0.0818170331059,0.0178038918373,0.586030277404,0.580609751961,-0.00542052544319,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.738994187516,-0.0178038918373,0.540404040404,0.535353535354,-0.00505050505051,0.545994775441,0.539773355214,-0.00622142022697,0.0110124281556,,,0.0646210856301,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare,mix,uncensored,B_uncensored,uncensored_only,mixed,uncensored_refusal_like,0.24281690402,0.455400441329,0.453771881027,-0.00162856030263,-0.212583537309,-0.210954977006,0.00162856030263,0.586030277404,0.580609751961,-0.00542052544319,0.500924214418,0.50831792976,0.00739371534196,0.756798079353,0.738994187516,-0.0178038918373,0.540404040404,0.535353535354,-0.00505050505051,0.545994775441,0.539773355214,-0.00622142022697,0.051373634772,,,0.100124781092,,,0.0481076321772,,,0.0959506703657,,
dare_best,aim_on_dare__calib_reasoning,reasoning,instruction,B_if,instr_only,off_domain,instruction,0.817005545287,0.500924214418,0.52865064695,0.0277264325323,0.316081330869,0.288354898336,-0.0277264325323,0.586030277404,0.57641719879,-0.00961307861409,0.500924214418,0.52865064695,0.0277264325323,0.756798079353,0.740510487743,-0.0162875916098,0.540404040404,0.494949494949,-0.0454545454545,0.545994775441,0.541558165517,-0.00443660992434,0.00697449626427,,,0.0610766302319,,,0.0155514796756,,,0.0711301771824,,
dare_best,aim_on_dare__calib_reasoning,reasoning,reasoning_long,B_reasoning_long,instr_only,matched,reasoning,0.585858585859,0.540404040404,0.494949494949,-0.0454545454545,0.0454545454545,0.0909090909091,0.0454545454545,0.586030277404,0.57641719879,-0.00961307861409,0.500924214418,0.52865064695,0.0277264325323,0.756798079353,0.740510487743,-0.0162875916098,0.540404040404,0.494949494949,-0.0454545454545,0.545994775441,0.541558165517,-0.00443660992434,0.00381690383074,,,0.0525015122851,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare__calib_reasoning,reasoning,reasoning_math,B_reasoning_math,reasoning_only,matched,reasoning,0.820811220622,0.756798079353,0.740510487743,-0.0162875916098,0.0640131412686,0.0803007328784,0.0162875916098,0.586030277404,0.57641719879,-0.00961307861409,0.500924214418,0.52865064695,0.0277264325323,0.756798079353,0.740510487743,-0.0162875916098,0.540404040404,0.494949494949,-0.0454545454545,0.545994775441,0.541558165517,-0.00443660992434,0.0110124281556,,,0.0646210856301,,,0.00902474089526,,,0.0608454513777,,
dare_best,aim_on_dare__calib_reasoning,reasoning,uncensored,B_uncensored,uncensored_only,off_domain,uncensored_refusal_like,0.24281690402,0.455400441329,0.453929405874,-0.00147103545468,-0.212583537309,-0.211112501854,0.00147103545468,0.586030277404,0.57641719879,-0.00961307861409,0.500924214418,0.52865064695,0.0277264325323,0.756798079353,0.740510487743,-0.0162875916098,0.540404040404,0.494949494949,-0.0454545454545,0.545994775441,0.541558165517,-0.00443660992434,0.051373634772,,,0.100124781092,,,0.0481076321772,,,0.0959506703657,,
dare_best,aim_on_dare__calib_uncensored_refusal_like,uncensored_refusal_like,instruction,B_if,instr_only,off_domain,instruction,0.817005545287,0.500924214418,0.519408502773,0.0184842883549,0.316081330869,0.297597042514,-0.0184842883549,0.586030277404,0.582219118666,-0.0038111587384,0.500924214418,0.519408502773,0.0184842883549,0.756798079353,0.754523629012,-0.00227445034117,0.540404040404,0.510101010101,-0.030303030303,0.545994775441,0.544843332777,-0.00115144266429,0.00697449626427,,,0.0610766302319,,,0.0155514796756,,,0.0711301771824,,
dare_best,aim_on_dare__calib_uncensored_refusal_like,uncensored_refusal_like,reasoning_long,B_reasoning_long,instr_only,off_domain,reasoning,0.585858585859,0.540404040404,0.510101010101,-0.030303030303,0.0454545454545,0.0757575757576,0.030303030303,0.586030277404,0.582219118666,-0.0038111587384,0.500924214418,0.519408502773,0.0184842883549,0.756798079353,0.754523629012,-0.00227445034117,0.540404040404,0.510101010101,-0.030303030303,0.545994775441,0.544843332777,-0.00115144266429,0.00381690383074,,,0.0525015122851,,,0.00902474089526,,,0.0608454513777,,
